"RegionID","RegionName","SizeRank","1979-03","1979-06","1979-09","1979-12","1980-03","1980-06","1980-09","1980-12","1981-03","1981-06","1981-09","1981-12","1982-03","1982-06","1982-09","1982-12","1983-03","1983-06","1983-09","1983-12","1984-03","1984-06","1984-09","1984-12","1985-03","1985-06","1985-09","1985-12","1986-03","1986-06","1986-09","1986-12","1987-03","1987-06","1987-09","1987-12","1988-03","1988-06","1988-09","1988-12","1989-03","1989-06","1989-09","1989-12","1990-03","1990-06","1990-09","1990-12","1991-03","1991-06","1991-09","1991-12","1992-03","1992-06","1992-09","1992-12","1993-03","1993-06","1993-09","1993-12","1994-03","1994-06","1994-09","1994-12","1995-03","1995-06","1995-09","1995-12","1996-03","1996-06","1996-09","1996-12","1997-03","1997-06","1997-09","1997-12","1998-03","1998-06","1998-09","1998-12","1999-03","1999-06","1999-09","1999-12","2000-03","2000-06","2000-09","2000-12","2001-03","2001-06","2001-09","2001-12","2002-03","2002-06","2002-09","2002-12","2003-03","2003-06","2003-09","2003-12","2004-03","2004-06","2004-09","2004-12","2005-03","2005-06","2005-09","2005-12","2006-03","2006-06","2006-09","2006-12","2007-03","2007-06","2007-09","2007-12","2008-03","2008-06","2008-09","2008-12","2009-03","2009-06","2009-09","2009-12","2010-03","2010-06","2010-09","2010-12","2011-03","2011-06","2011-09","2011-12","2012-03","2012-06","2012-09","2012-12","2013-03","2013-06","2013-09","2013-12","2014-03","2014-06","2014-09","2014-12","2015-03","2015-06","2015-09","2015-12","2016-03","2016-06","2016-09","2016-12","2017-03","2017-06","2017-09","2017-12","2018-03","2018-06","2018-09","2018-12"
395097,"Sidney, OH",597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73300,73800,74400,75100,75900,77100,78400,79700,80200,80600,81400,82900,84700,86100,87000,87700,88500,89300,89800,90300,91200,92100,92800,93300,94000,95000,96000,97200,98200,98700,99000,99500,100400,101900,104200,107000,109000,109500,110600,111000,110900,111200,111900,112000,113200,114700,115000,115000,115400,114100,112400,110400,109100,107100,105800,104400,104800,107800,107900,108600,105100,102900,102100,103600,103000,102600,108400,110300,113200,114400,109500,109000,111800,114400,116800,117000,117600,117900,119000,119000,120300,122000,123800,124900,127800,131300,130900,132200,134100,134100,137500,141100
394504,"Cortland, NY",598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63800,63400,63400,63800,64100,64200,63600,62400,61100,60300,60400,60800,61400,62300,63300,63600,63700,64100,65000,66200,67100,68200,69300,69800,69900,70300,71200,71600,71800,72800,75600,79000,82800,84500,81400,81000,82800,84700,86900,88400,88900,89500,91400,92900,94800,97100,98200,98100,98000,97400,97700,97600,97900,98200,99000,99200,99600,99700,98000,98900,99500,100700,100800,100500,97900,96400,98600,100100,99800,100200,100500,101500,104000,104400,105800,104100,104100,104500,105600,107300,107700,108200,106300,106300,110200,112600,113500,115700,117100,118600,120900,121800
394477,"Clinton, IA",599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55400,56400,57700,59300,61000,62400,64100,67200,70800,73600,75100,75100,74200,72700,71300,70800,71700,73600,75600,77700,79500,80400,80900,82100,84100,85800,86500,87500,88100,87800,88600,88300,87800,87700,88300,89000,87500,89400,91700,92800,94100,94200,93500,92900,93400,93500,93600,94300,95200,95500,95500,95900,96700,97000,96900,97000,97400,98500,98400,97600,96900,96900,97100,97900,97900,98400,98400,98800,99300,99500,99600,99300,99700,99700,102600,103400,104600,105300,104100,103500,105200,105400,105800,105600,107400,109100,111000,111400,108700,108200,108500,116500
394527,"Del Rio, TX",600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72700,71700,70700,70100,69900,69700,69600,70100,71000,71800,72500,73300,74200,75100,75700,75900,75800,75300,74800,74700,74600,74300,73700,73500,73800,74200,74700,75700,76800,77400,78100,79000,81200,84100,86300,86900,85300,85400,87700,89600,90900,92000,92600,93700,95200,95900,96400,97000,97900,98000,97200,96600,96200,95300,94700,94100,93600,93400,93600,93000,92400,92700,92800,93600,94200,94700,94800,95400,96400,97900,99600,100500,102100,104100,105800,106700,108100,110700,112000,112100,113800,117400,119300,119400,121000,124500,126400,125000,124100,114000,110800,119700
394478,"Clovis, NM",601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394919,"Norfolk, NE",602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34500,35800,38200,41200,44200,46500,48800,52500,56700,59500,60500,60600,61600,64400,67400,69400,70700,72000,73100,74300,75200,75600,75800,76000,76200,76400,76700,77100,76900,77200,78600,80500,81800,83100,84900,86500,90900,96100,98200,99100,99700,99600,99300,98900,98100,97300,97400,98100,98500,97600,97400,97700,97900,97700,98900,100400,101100,104000,104200,104000,103200,102500,102300,102200,103200,103700,104100,105000,106000,107200,110400,112300,115300,116900,118400,119300,121400,123200,124600,126000,128600,132200,135100,140000,141900,144700,145900,148800,149700,151600,154900,156400
395208,"Washington, NC",603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394503,"Corsicana, TX",604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54700,54800,54900,55100,55700,56100,56600,57100,57900,58500,59200,60100,61600,63200,64300,65000,65800,66500,66800,66900,67100,67400,67300,67200,67800,68700,69400,70300,71600,72400,72500,72400,73900,76000,77400,78700,74600,70300,69200,69500,71100,73100,74800,75600,75600,75500,75700,75800,76200,75900,75200,74400,74100,73800,72300,70900,70500,69400,69000,67500,66800,66400,66400,66900,66800,67200,67400,68400,68900,69900,70700,71900,73100,74300,74800,75500,77100,78000,78300,79100,80000,80500,81700,82400,84300,86500,88100,91800,92600,94700,98300,98000
394616,"Freeport, IL",605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395124,"Starkville, MS",606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103500,104200,105000,105500,105300,104600,103600,101600,98900,96900,96700,98600,102200,105700,108200,109600,109700,108200,106100,105400,106000,107500,109200,110600,111400,111900,112300,112300,113300,115900,117500,118300,119600,122600,126300,131400,136300,138600,141600,144800,148100,152100,155600,157800,158000,156300,156100,156500,156000,155200,154800,154700,154500,154300,152400,151300,151200,150700,149400,148200,147100,148100,149100,148300,149800,153300,152700,153700,154100,154400,153600,154000,153900,148600,155700,158100,160500,162800,163300,164000,165500,166300,167400,168500,170200,173700,174900,176400,177400,181600,181200,186700
394427,"Burlington, IA",607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33100,32500,32100,32000,32800,34500,36900,40100,44100,48200,52100,54700,55700,55500,54900,54900,55900,57900,59600,60800,61800,62700,62900,62300,61800,62100,62600,62500,62000,61800,61400,61000,60900,61500,62900,66600,71400,72000,72600,72200,70900,70700,70900,72100,73900,75400,75600,74400,72900,71700,71700,72000,72400,72700,72700,72500,72300,72300,72400,72000,71500,71900,71500,71200,71000,71200,71500,72500,73400,74100,74300,73900,73700,74200,75300,77000,78100,79200,79600,80500,81200,80700,82000,82300,83000,84200,85000,85000,87200,87900,88500,91100
394431,"Cadillac, MI",608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394336,"Ardmore, OK",609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38300,38600,39100,39500,40000,40800,41700,43000,44200,44700,44900,45100,45500,46500,47400,48000,48400,48900,49500,50100,50600,51000,51300,51500,51400,51200,51100,51400,52600,53500,54100,54600,54900,55600,56800,58100,59300,60300,61400,62100,62900,63700,64300,65000,65600,66300,67900,70100,71700,72700,72600,72200,71900,71600,71300,70800,70800,71300,71100,69800,69000,68300,68500,69900,70000,70300,70100,70200,70300,70100,70500,70800,71200,71700,72100,71800,72100,72700,74700,76200,77800,79600,80100,80200,80700,81400,81900,82400,85200,85600,85200,87200
394739,"Kendallville, IN",610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59600,59800,60500,61900,63800,65500,66700,67600,68500,69800,71800,74000,75800,76700,77400,78100,79000,79500,80100,81700,84000,86300,88400,90000,91200,91900,92500,93300,94000,94700,95900,97200,98900,102200,103700,102700,102000,103400,105100,106600,107100,107800,108400,109100,109900,110700,110300,110600,109500,102400,95400,89700,84400,79900,77800,76200,75100,75200,76100,75800,75300,75500,75000,75900,76800,77400,77900,77900,77500,77900,78400,79000,80700,82400,84300,86500,88200,89300,90200,91100,91900,93900,94800,96000,97300,98800,100200,103000,112900,118800,125400,129600
394918,"Nogales, AZ",611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104900,97000,88600,86800,94300,106000,119400,125800,118000,117200,127800,146700,163100,166300,157300,152800,150700,151800,153100,147700,139700,134200,128000,121500,115100,113200,112100,108100,113200,106800,102000,101900,98500,95500,95500,95700,94800,94500,95600,98700,100900,105100,108400,103800,105400,111700,113400,115000,113500,109600,111000,113700,117500,117600,119200,122900,123500,123400,126600,130000,129800,144100
394951,"Oxford, MS",612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118400,119500,121300,123300,124300,124200,122600,119000,113500,107900,104000,103000,104900,108200,110700,111400,110700,108600,106100,105200,106200,108300,110300,111300,111100,110200,109800,109600,112100,115600,116300,117000,118300,121100,124700,132200,140400,146300,155900,162400,166600,172400,178600,182300,182500,182200,182800,184200,183800,180600,176800,174200,172600,170100,167100,165000,164600,165200,165000,163300,162400,163100,164400,163400,162700,162800,162200,162000,161800,160900,160700,161400,162500,164200,166200,170600,174800,182900,185500,189900,191900,193900,197600,198700,200300,200500,201600,203400,207100,203500,202800,202900
394398,"Bogalusa, LA",613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52500,53400,54300,55500,56600,56800,56300,55300,54400,54500,55900,58300,61000,62900,63700,64000,64200,64300,65200,66800,68700,70200,71900,73400,74200,73500,72600,72900,74500,76300,77200,78800,82700,87000,89900,89800,86300,89300,90600,91300,88000,78100,74200,70500,69600,70000,68800,67300,66700,65500,64500,64300,64100,63400,63600,63900,64100,64900,63600,63100,63000,63000,63600,63400,62800,63200,63400,63600,64100,64300,64300,64300,64700,65000,65400,66200,66600,66900,68000,68800,69600,70400,70900,70900,71600,71600,72600,74100,73500,73000,72500,72600
394987,"Plymouth, IN",614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139600,133800,126400,121000,116600,110600,101400,91000,82900,78100,76700,76600,76400,76700,77800,78700,79300,80100,81400,83000,84200,85200,86200,87100,87600,87800,87800,88100,89000,89800,90500,91300,92000,93000,93800,94800,96300,98200,99700,100600,101100,101900,102900,104000,105000,105400,105600,106400,106500,105400,105000,105200,105400,105400,105200,104900,104800,104800,105400,104300,103500,103500,104300,103800,104200,105800,107000,108700,109200,109400,110100,110500,111100,111100,108200,110600,112200,113200,113900,114600,115600,117000,118300,118500,120600,122100,123400,123600,127300,129100,135200,138200
394628,"Gardnerville Ranchos, NV",615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157100,158300,159500,160600,161700,162300,163300,164200,165400,166300,166300,165600,165700,167400,172900,181100,189100,193400,194700,194700,195100,196000,200100,208100,219100,231800,244900,262900,276000,284400,292800,302700,315600,337000,360000,376400,391300,400800,412200,422300,425600,425900,417700,400600,391500,389700,381600,366600,355400,342400,328800,315500,302000,283600,273200,269400,269800,257800,249000,243900,232000,231600,226400,224700,222400,225400,229700,236800,246500,260700,267400,268100,268100,280800,291900,297100,307400,299400,303400,311100,317600,326400,339600,349800,359200,362700,366500,372200,391500,397300,408600,422700
395144,"Tahlequah, OK",616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44500,45200,45700,46300,47300,48500,49500,50300,51100,51600,52400,53100,53500,53800,54200,54800,55500,56500,57900,59400,60500,61000,61000,60900,61100,61800,62500,63600,65500,66400,66800,66300,65700,65600,66400,68500,70500,72600,74700,75700,76600,77200,77700,78200,78000,78000,78500,79000,79200,79300,79300,79600,80100,80300,79600,79100,78700,78400,77800,76700,76500,75800,75800,76000,75900,75200,75500,75100,75000,76700,76900,76900,77600,77400,77600,77600,76600,77100,78300,79600,82000,83800,85400,87200,88200,88000,88400,89200,91700,94400,95400,98800
394817,"Madisonville, KY",617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45500,45900,46300,46800,47700,49100,50400,52100,54600,56400,56700,56100,55600,55800,56200,56700,56900,57000,57000,57400,58000,58800,59900,60700,60900,61000,61400,62300,62500,62100,62200,62900,63600,64700,65700,66300,67300,68700,70100,71300,72700,74000,74800,75400,75900,75900,75300,75200,75100,75200,75400,75900,76700,77200,77000,77400,77600,77500,76700,76200,76000,75500,75200,75100,72500,72100,75500,74700,75500,76000,75300,75800,76700,76700,76300,75800,77500,79300,80000,80400,81400,81800,81300,80900,81600,82400,83200,84700,84900,85500,86000,91100
394437,"Cañon City, CO",618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395043,"Ruston, LA",619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68400,68200,67800,67700,68200,68800,68900,68500,68000,68000,69700,73000,76200,78700,80300,81200,81900,82200,82800,83900,85400,86800,87500,88200,89500,90800,91700,92700,93900,94800,96100,97200,98100,99200,100500,102000,102600,104300,106700,109600,113000,117000,120100,121600,123300,123900,124000,125300,125000,123900,123500,124000,125000,125700,125300,125400,125100,125500,125500,124600,125300,125000,125300,126600,127400,129000,134800,136700,140100,142900,141800,141300,142100,143100,144400,146300,146600,148500,150000,154700,151400,151500,154600,153800,157600,158800,157700,159100,162300,165200,165900,167800
753889,"Hillsdale, MI",620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45400,47000,48600,50400,52500,54300,56700,61300,67500,71800,73600,74700,76500,78000,79000,80500,82700,84000,84500,85700,88200,89500,89400,90100,92600,94400,95600,98900,102900,105800,108600,109000,102400,103000,110600,111600,111800,113200,113700,115200,117800,118800,117900,118000,118200,115900,112900,112000,110000,106000,102600,100500,99000,97200,94600,93100,92800,90700,88500,84100,80700,80200,80400,81300,82700,85000,87000,88600,89900,91400,91000,91500,92600,94400,95400,97000,98700,99200,100400,102100,101700,102000,105400,109100,111800,111800,113800,110500,115400,118600,120900,127800
394789,"Lewistown, PA",621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395034,"Rockingham, NC",622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394990,"Ponca City, OK",623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41100,41400,41700,42000,42300,42600,42900,43200,43600,43800,44000,43900,43800,43900,44200,44500,44800,44900,45100,45600,46100,46600,47200,47700,48300,48800,49300,49400,49600,49800,49800,50000,50300,50600,51100,51700,52200,52800,53600,54400,55000,55600,55500,55700,55800,56100,56900,57600,57800,57500,56700,55800,55000,54100,53000,51800,51500,50500,50200,49500,49400,50400,50800,51500,51100,51300,51400,51700,51800,52000,52500,53400,54100,54300,54100,53800,53800,54400,56000,58100,59800,61600,62500,62100,63100,62900,62400,62600,63000,63500,65000,66300
394397,"Blytheville, AR",624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395017,"Red Wing, MN",625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89700,89300,88500,86300,84500,85500,88900,91800,92900,93100,94600,98300,103000,106900,109400,111600,114400,117600,121300,125200,129100,132200,134400,136300,138300,140300,141800,143700,147000,150600,154100,157100,159300,160700,162100,164500,166800,169200,171400,173800,175900,177300,175400,173100,171900,171900,171000,169900,167100,164400,161200,159400,158900,158600,157700,157400,157700,153000,153400,152000,145800,144100,144500,145200,145000,144500,145900,145000,147300,147700,148800,150300,152600,153400,154300,153800,157500,161400,163000,164400,164400,170800,172500,172700,176700,186300,183900,187300,188700,187400,189100,197600
753918,"Shawano, WI",626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93600,93900,93100,92800,93000,91800,89100,85800,83400,82000,81800,83200,85300,86700,88000,89200,90800,91800,92800,94300,96200,96500,96200,97600,101100,103800,105500,107000,108200,107000,105500,106100,109700,112700,115300,113100,103200,103600,106400,106300,105700,104600,104800,106800,109300,108900,107600,106800,106200,104100,103000,103300,104400,104700,103500,103000,103100,101500,1e+05,97300,95100,94200,94200,94400,94600,95400,95800,96500,96500,96400,96100,95500,95300,95800,96500,97200,99100,100100,100200,100500,101300,102700,104300,106600,109900,112600,113200,114200,114400,114900,117900,120300
394446,"Cedar City, UT",627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109700,111300,114100,117600,121000,124200,127100,129300,130800,132100,133200,133600,133400,133800,135000,136500,137800,138700,139200,140300,143200,147800,152300,153400,149900,144100,139500,136200,136400,139400,138900,135900,133800,132500,132900,138500,146700,152700,161000,172200,182800,195000,206800,215100,219900,223500,225300,224700,222300,217300,211200,205700,2e+05,194400,189400,186600,185000,181400,179700,174000,169500,168900,168100,168300,166900,167800,169400,171400,174500,178600,182000,183500,185500,187000,190000,191300,193600,196200,199600,198700,198900,191600,183800,183400,192600,195700,201600,201400,201300,210600,210500,232500
394375,"Bedford, IN",628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82600,80500,76300,71600,68700,67500,67700,68500,69400,70200,70900,71400,71300,70900,70800,71100,71700,72400,73500,74800,75900,76800,77400,77800,78200,78800,79100,79300,79700,80400,81100,81600,81700,82300,82900,83300,84500,86600,87600,87800,87000,83600,81800,82100,81200,79800,79500,79200,79000,78400,77400,76100,75100,74400,73500,72600,72100,72000,70500,69800,68900,69000,69100,68300,67900,67500,67800,68100,68200,67900,68200,68300,69000,69300,69300,70000,70300,70300,70800,71000,71700,72400,73300,74000,75400,76300,76700,78300,82300,86600,91500,94600
394631,"Gillette, WY",629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158100,158000,157700,157700,158300,158400,157900,157200,155800,152300,148400,145900,146300,148200,150000,151700,153100,153500,154100,156200,159900,163300,165500,167100,168300,167700,167500,169900,172600,176100,180100,184600,190100,195200,198300,194500,184500,180800,184700,190800,198800,207200,214000,220900,228700,234200,236900,238800,241100,240700,238800,238200,237800,236600,234100,232700,232400,232000,232400,231100,231000,232200,232700,232400,234200,236200,237700,239000,240900,240300,238100,241200,241700,240900,243900,240900,237100,240500,244700,243200,246600,248100,248100,256900,261300,262900,263100,260200,253500,250500,250700,260500
753905,"Newport, OR",630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,126100,128800,132500,135900,137600,136300,133200,130500,128600,127300,126200,125700,126900,128800,130400,132600,135300,137500,138900,139300,138500,136000,132000,128700,126800,127200,131400,140500,147300,149000,150900,153700,158700,165700,172400,176800,186000,203100,221900,234300,242400,253000,263600,272700,277500,276800,272300,272000,267100,256800,246100,238000,229200,222500,220500,221100,216400,210100,204900,197900,197800,194800,189300,183100,182100,187000,191600,191900,190500,188400,191100,193200,199900,202800,202100,206600,206900,213200,216900,221800,226400,229300,233000,239000,243500,248300,254400,263600,271700,277500,281900
395201,"Wapakoneta, OH",631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,106900,100600,96000,96100,97900,96200,95000,96100,97400,96000,95100,95000,94400,94000,93200,92800,92200,92300,90900,89500,88700,88800,89800,91600,93600,94300,95300,96500,97400,98400,99600,100900,102900,103300,104700,106300,108500,109500,110800,113500,116400,118900,119500,120400,121200,123500,127200
394695,"Huntingdon, PA",632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23900,23900,23800,23900,24700,26400,29500,33600,38300,42100,44800,47400,50300,52300,52600,51200,49900,49400,50500,54000,59900,66200,70100,71700,73000,74800,76600,78900,81700,82800,80500,76300,74000,77000,81600,87000,87100,83400,88800,95700,100500,101200,98700,98600,101400,105100,107900,109300,110000,110800,109900,108600,108700,108900,108600,108200,108500,110300,110400,110300,109300,108700,109000,108600,107700,107400,107000,107200,107300,106600,106500,106200,106700,107900,108100,109100,110500,110500,109500,108900,109700,110400,111900,112400,113400,115100,116200,116300,116800,116900,119700,122100
394377,"Bellefontaine, OH",633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63900,64100,65300,67200,69500,72100,73600,74100,74700,75600,76900,78500,79700,80400,80600,80800,81200,81800,83100,84800,86000,86600,86900,86900,87300,88300,90000,92000,95500,100500,106400,112600,117000,117500,113000,106900,102200,101000,103500,108000,111900,112800,110000,104800,98900,94900,94400,96800,99500,100400,99100,97900,96800,95600,94600,94200,94100,93700,93200,91600,90300,90300,90200,89800,90300,90900,91300,92600,93900,95000,99400,1e+05,100200,100200,100900,102000,100200,101500,101100,102000,103300,104500,105800,107100,110900,113000,113800,112500,116300,118500,119200,125200
394842,"McAlester, OK",634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41300,41600,41900,42000,42100,42000,42100,42800,43800,45100,46700,47900,48600,48900,49000,48800,48800,49000,49400,50200,51300,52300,52900,53100,53200,53500,53900,54400,54600,54900,55400,55900,55900,56100,56700,58000,59700,60600,60800,60700,61600,63000,64000,65300,66300,67200,68700,70400,71300,72000,71800,71600,71200,70900,71200,71500,71200,70200,70700,70800,71300,71600,72000,71400,71300,71300,68700,68700,68900,69900,69800,67300,65900,65100,65800,66200,65000,65800,66200,68100,69500,70400,72500,74000,75000,74800,76200,76900,82900,84400,83900,85300
394391,"Blackfoot, ID",635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78500,79100,80300,82800,86700,90500,92800,92900,91800,90500,89800,89200,88300,86000,84000,84200,86900,89900,92200,94700,97400,99400,100200,100400,101000,101600,102300,103300,104400,105600,106300,106900,109400,112200,114100,115400,112700,113100,118300,122800,126400,128800,130600,133000,135600,138000,139000,139900,139600,137400,134600,132900,132500,131000,127800,125600,125200,122800,120400,116500,112700,112300,113600,114100,114000,115100,117400,119300,121900,124800,126900,129000,132300,135000,135300,137500,141100,143300,146100,148300,153000,157700,160300,161800,168300,174800,177700,181100,177100,175600,182300,197000
394883,"Moultrie, GA",636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42700,42500,42500,42600,43200,44900,47500,50500,52800,53100,51800,49700,48200,47700,47900,48300,49100,50300,51600,53100,55000,57200,59100,60400,61200,61900,62500,62900,63500,64300,64800,65000,65700,66400,67200,69800,72700,74200,75700,77200,77400,77700,78900,80000,81100,82100,82600,82900,82900,82000,81100,80400,80100,79400,78700,78600,78900,79700,79300,77500,74400,73000,72700,71700,71100,71200,71300,71300,72300,72100,71900,72300,73200,74300,75100,76200,78700,79100,78900,79200,80800,80800,79400,79100,81800,84100,85300,87100,81500,82600,89800,93800
394677,"Henderson, NC",637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61100,62000,62900,64000,65100,66300,67200,67600,67600,67500,67600,68400,69400,70600,72000,73900,76000,78100,80100,82000,83900,85700,86700,87200,87600,88000,88300,88500,88900,89500,90900,91600,91800,92300,92100,92500,94000,94600,96500,99700,102600,105400,106800,107100,106200,104600,103000,101700,100100,99500,99000,98700,98300,98100,96800,95100,93800,90200,86700,82900,80100,78700,79500,80600,81000,81800,81200,79600,78000,77000,76800,78400,80500,82100,82200,82100,80900,79500,77700,76800,77400,78000,78900,80000,81400,82700,84500,84500,84800,85900,88900,90400
